sesion_id,equipo,equipo_id,sintoma,antiguedad_anios,temp_ambiente,falla_diagnosticada_id,falla_correcta_id,fue_correcto,probabilidad,nivel_usuario,fecha
1301,Cuarto Frio,5,cicla_hielo_si,10,26.9,11,15,0,87,tecnico,2024-03-05 18:00:00
1302,Aire Acondicionado,3,gotea_nueva,8,30.1,9,9,1,72,normal,2025-01-16 15:00:00
1303,Cuarto Frio,5,trabaja_sin_parar_filt_si,11,25.6,14,14,1,86,tecnico,2024-03-25 07:00:00
1304,Congelador,2,consumo_alto,6,29.7,8,8,1,93,normal,2024-07-04 16:00:00
1305,Congelador,2,comp_func_temp_0_10,4,30.0,1,1,1,76,normal,2024-06-07 10:00:00
1306,Cuarto Frio,5,trabaja_sin_parar_filt_no,9,30.6,1,1,1,93,normal,2024-10-18 16:00:00
1307,Refrigerador,1,ruido_burbujeo,19,27.8,1,1,1,73,normal,2024-07-01 19:00:00
1308,Congelador,2,hielo_evaporador,7,29.1,11,11,1,74,normal,2024-07-01 09:00:00
1309,Refrigerador,1,compresor_no_voltaje_si,6,28.9,3,3,1,89,normal,2024-10-27 19:00:00
1310,Enfriador Comercial,4,cristales_resist_si,8,27.2,16,8,0,85,normal,2024-12-15 14:00:00
1311,Refrigerador,1,hielo_puerta_mala,1,27.4,10,3,0,77,tecnico,2024-03-23 15:00:00
1312,Cuarto Frio,5,alarmas,8,20.9,15,15,1,90,tecnico,2024-08-17 19:00:00
1313,Aire Acondicionado,3,gotea_antigua,4,22.2,9,9,1,94,tecnico,2024-12-15 13:00:00
1314,Aire Acondicionado,3,exterior_no_control_si,20,22.4,4,4,1,78,tecnico,2024-10-17 17:00:00
1315,Enfriador Comercial,4,comp_func_cond_limpio,11,34.1,1,8,0,87,tecnico,2025-02-04 08:00:00
1316,Enfriador Comercial,4,comp_func_cond_limpio,6,35.3,1,8,0,87,normal,2024-02-04 11:00:00
1317,Cuarto Frio,5,cicla_hielo_si,5,34.7,11,11,1,87,tecnico,2024-05-11 19:00:00
1318,Enfriador Comercial,4,puertas_mal,14,31.7,10,10,1,95,tecnico,2024-09-06 07:00:00
1319,Congelador,2,comp_no,6,34.6,4,4,1,80,normal,2024-11-15 12:00:00
1320,Congelador,2,comp_func_temp_0_10,9,22.0,1,1,1,76,normal,2024-12-15 07:00:00
1321,Cuarto Frio,5,alarmas,1,30.6,15,15,1,90,normal,2024-02-23 11:00:00
1322,Enfriador Comercial,4,comp_func_cond_sucio,8,23.0,8,8,1,92,normal,2024-08-24 17:00:00
1323,Refrigerador,1,compresor_no_voltaje_si,6,23.6,3,3,1,89,normal,2025-01-09 08:00:00
1324,Enfriador Comercial,4,cristales_resist_si,3,22.3,16,16,1,85,normal,2024-11-05 14:00:00
1325,Aire Acondicionado,3,ruido_interior,2,24.2,18,3,0,92,normal,2024-06-12 16:00:00
1326,Refrigerador,1,ruido_burbujeo,11,30.4,1,1,1,73,tecnico,2024-08-08 14:00:00
1327,Aire Acondicionado,3,filtros_limpios_presion_baja,3,35.7,1,8,0,77,normal,2024-03-31 08:00:00
1328,Aire Acondicionado,3,filtros_limpios_presion_normal,4,30.0,3,3,1,88,tecnico,2024-08-19 20:00:00
1329,Enfriador Comercial,4,cristales_resist_no,3,31.0,16,16,1,96,tecnico,2024-08-07 12:00:00
1330,Congelador,2,comp_func_temp_mayor_0,3,27.4,3,3,1,96,normal,2024-10-01 18:00:00
1331,Aire Acondicionado,3,gotea_nueva,5,27.6,9,9,1,72,tecnico,2024-11-01 10:00:00
1332,Refrigerador,1,hielo_puerta_bien,9,25.3,11,11,1,85,normal,2025-01-10 18:00:00
1333,Congelador,2,comp_func_temp_0_10,2,26.8,1,3,0,76,tecnico,2024-12-11 13:00:00
1334,Congelador,2,hielo_bordes,10,29.6,10,3,0,74,normal,2024-11-23 16:00:00
1335,Refrigerador,1,escarcha_mucha_ventilador_si,3,33.1,5,5,1,88,normal,2024-07-12 10:00:00
1336,Congelador,2,comp_func_temp_mayor_0,15,28.5,3,3,1,96,normal,2024-07-05 07:00:00
1337,Congelador,2,comp_no,7,33.2,4,4,1,80,normal,2024-07-29 12:00:00
1338,Congelador,2,hielo_bordes,6,24.4,10,4,0,74,normal,2024-03-31 14:00:00
1339,Enfriador Comercial,4,comp_no_ec,3,24.9,3,3,1,90,tecnico,2024-12-18 17:00:00
1340,Enfriador Comercial,4,puertas_mal,4,26.2,10,10,1,95,tecnico,2024-02-20 08:00:00
1341,Refrigerador,1,escarcha_mucha_ventilador_no,9,25.9,6,6,1,73,tecnico,2024-10-05 08:00:00
1342,Enfriador Comercial,4,cristales_resist_no,8,26.3,16,16,1,96,normal,2024-08-03 10:00:00
1343,Aire Acondicionado,3,ruido_interior,7,34.9,18,4,0,92,tecnico,2024-08-25 13:00:00
1344,Enfriador Comercial,4,comp_func_cond_limpio,15,34.2,1,1,1,87,normal,2024-12-03 11:00:00
1345,Congelador,2,hielo_evaporador,9,37.8,11,11,1,74,normal,2024-07-10 20:00:00
1346,Cuarto Frio,5,alarmas,8,29.2,15,15,1,90,tecnico,2024-08-08 10:00:00
1347,Cuarto Frio,5,cicla_hielo_no,3,24.4,1,1,1,94,normal,2024-03-06 17:00:00
1348,Enfriador Comercial,4,puertas_mal,3,23.1,10,10,1,95,normal,2024-08-11 10:00:00
1349,Refrigerador,1,hielo_puerta_bien,11,23.4,11,11,1,85,tecnico,2024-11-17 11:00:00
1350,Cuarto Frio,5,trabaja_sin_parar_filt_no,15,28.8,1,3,0,93,normal,2024-08-11 07:00:00
1351,Cuarto Frio,5,trabaja_sin_parar_filt_no,0,26.6,1,1,1,93,normal,2025-01-15 18:00:00
1352,Aire Acondicionado,3,ruido_interior,8,20.3,18,18,1,92,normal,2024-11-30 10:00:00
1353,Congelador,2,comp_func_temp_mayor_0,7,29.2,3,3,1,96,tecnico,2024-12-03 07:00:00
1354,Congelador,2,comp_func_temp_0_10,15,36.0,1,1,1,76,normal,2024-02-22 08:00:00
1355,Enfriador Comercial,4,cristales_resist_no,2,31.0,16,16,1,96,normal,2024-07-04 20:00:00
1356,Aire Acondicionado,3,gotea_nueva,2,31.4,9,12,0,72,normal,2024-11-16 08:00:00
1357,Aire Acondicionado,3,gotea_nueva,5,25.6,9,3,0,72,normal,2024-04-01 17:00:00
1358,Cuarto Frio,5,alarmas,8,37.1,15,15,1,90,tecnico,2024-06-26 14:00:00
1359,Cuarto Frio,5,consumo_alto_cf,7,32.6,8,11,0,86,normal,2024-10-01 07:00:00
1360,Cuarto Frio,5,consumo_alto_cf,10,34.5,8,8,1,86,normal,2024-04-21 07:00:00
1361,Congelador,2,comp_func_temp_mayor_0,3,27.7,3,3,1,96,normal,2024-02-17 12:00:00
1362,Cuarto Frio,5,alarmas,4,19.6,15,15,1,90,normal,2024-09-19 13:00:00
1363,Aire Acondicionado,3,exterior_no_control_no,3,25.8,12,12,1,87,normal,2024-10-25 19:00:00
1364,Cuarto Frio,5,cicla_hielo_si,3,21.3,11,11,1,87,tecnico,2024-08-09 14:00:00
1365,Enfriador Comercial,4,cristales_resist_no,10,31.2,16,16,1,96,normal,2024-10-17 12:00:00
1366,Congelador,2,consumo_alto,12,23.9,8,8,1,93,tecnico,2024-09-18 11:00:00
1367,Cuarto Frio,5,cicla_hielo_no,4,31.7,1,14,0,94,normal,2024-02-28 09:00:00
1368,Congelador,2,hielo_evaporador,11,23.9,11,11,1,74,normal,2024-12-02 12:00:00
1369,Congelador,2,comp_func_temp_mayor_0,11,31.5,3,3,1,96,normal,2024-08-26 16:00:00
1370,Congelador,2,comp_func_temp_mayor_0,8,31.4,3,3,1,96,normal,2024-09-26 10:00:00
1371,Refrigerador,1,ruido_zumbido,4,22.5,18,2,0,83,normal,2024-11-26 13:00:00
1372,Enfriador Comercial,4,comp_no_ec,11,23.8,3,3,1,90,normal,2024-09-09 14:00:00
1373,Refrigerador,1,compresor_no_clic_si,6,30.7,4,4,1,90,normal,2024-10-22 07:00:00
1374,Congelador,2,comp_func_temp_0_10,9,30.7,1,3,0,76,tecnico,2024-05-25 09:00:00
1375,Enfriador Comercial,4,comp_func_cond_limpio,13,30.0,1,1,1,87,normal,2024-02-18 20:00:00
1376,Enfriador Comercial,4,puertas_mal,4,28.4,10,10,1,95,normal,2024-02-10 15:00:00
1377,Congelador,2,hielo_evaporador,8,24.2,11,11,1,74,tecnico,2024-03-03 20:00:00
1378,Congelador,2,hielo_bordes,2,32.8,10,10,1,74,tecnico,2024-03-12 08:00:00
1379,Congelador,2,consumo_alto,10,29.3,8,8,1,93,tecnico,2024-10-02 07:00:00
1380,Refrigerador,1,compresor_no_clic_si,13,30.7,4,4,1,90,normal,2024-06-04 08:00:00
1381,Congelador,2,comp_no,9,30.0,4,4,1,80,tecnico,2024-10-25 14:00:00
1382,Refrigerador,1,escarcha_poca_burbujeo_si,5,25.2,1,1,1,79,normal,2024-07-30 17:00:00
1383,Enfriador Comercial,4,puertas_mal,2,23.8,10,10,1,95,tecnico,2024-06-13 19:00:00
1384,Enfriador Comercial,4,comp_func_cond_sucio,1,28.1,8,8,1,92,tecnico,2024-06-29 15:00:00
1385,Aire Acondicionado,3,exterior_no_control_si,9,33.2,4,4,1,78,normal,2024-08-27 20:00:00
1386,Enfriador Comercial,4,comp_func_cond_sucio,7,31.1,8,8,1,92,tecnico,2025-01-24 15:00:00
1387,Cuarto Frio,5,cicla_hielo_si,10,27.3,11,11,1,87,normal,2024-03-07 10:00:00
1388,Congelador,2,hielo_evaporador,17,33.1,11,10,0,74,normal,2024-07-23 10:00:00
1389,Refrigerador,1,compresor_no_clic_si,6,25.2,4,4,1,90,normal,2024-08-24 08:00:00
1390,Refrigerador,1,escarcha_poca_burbujeo_no,0,19.9,2,2,1,78,normal,2024-08-31 17:00:00
1391,Cuarto Frio,5,cicla_hielo_no,5,32.7,1,1,1,94,normal,2024-07-22 15:00:00
1392,Enfriador Comercial,4,cristales_resist_no,5,32.4,16,16,1,96,normal,2024-01-26 17:00:00
1393,Enfriador Comercial,4,puertas_mal,14,29.9,10,10,1,95,normal,2024-11-07 14:00:00
1394,Cuarto Frio,5,cicla_hielo_no,2,31.4,1,1,1,94,normal,2024-02-26 10:00:00
1395,Refrigerador,1,escarcha_mucha_ventilador_si,13,26.4,5,5,1,88,normal,2024-11-13 18:00:00
1396,Enfriador Comercial,4,cristales_resist_si,6,27.7,16,16,1,85,tecnico,2024-12-20 11:00:00
1397,Enfriador Comercial,4,comp_func_cond_sucio,3,30.6,8,8,1,92,normal,2024-01-02 08:00:00
1398,Aire Acondicionado,3,ruido_exterior,14,34.5,3,3,1,89,tecnico,2024-12-18 10:00:00
1399,Aire Acondicionado,3,gotea_antigua,9,30.8,9,9,1,94,tecnico,2024-12-07 14:00:00
1400,Enfriador Comercial,4,comp_no_ec,0,32.1,3,1,0,90,normal,2025-01-24 20:00:00
1401,Refrigerador,1,ruido_burbujeo,5,28.8,1,11,0,73,normal,2024-01-09 16:00:00
1402,Congelador,2,comp_func_temp_mayor_0,7,29.0,3,3,1,96,normal,2024-02-18 08:00:00
1403,Congelador,2,consumo_alto,5,25.3,8,8,1,93,normal,2024-05-09 12:00:00
1404,Enfriador Comercial,4,comp_func_cond_limpio,12,29.2,1,1,1,87,normal,2024-09-22 19:00:00
1405,Cuarto Frio,5,cicla_hielo_no,2,26.5,1,1,1,94,tecnico,2024-04-22 17:00:00
1406,Aire Acondicionado,3,gotea_antigua,7,23.1,9,9,1,94,tecnico,2024-08-08 12:00:00
1407,Aire Acondicionado,3,filtros_limpios_presion_normal,3,34.5,3,18,0,88,normal,2024-08-18 15:00:00
1408,Aire Acondicionado,3,exterior_no_control_no,14,27.4,12,12,1,87,normal,2024-10-28 13:00:00
1409,Congelador,2,comp_no,3,23.5,4,1,0,80,normal,2024-08-20 16:00:00
1410,Congelador,2,comp_no,2,26.0,4,4,1,80,tecnico,2024-03-16 14:00:00
1411,Aire Acondicionado,3,ruido_exterior,16,24.8,3,18,0,89,normal,2024-05-30 07:00:00
1412,Enfriador Comercial,4,comp_func_cond_limpio,3,24.9,1,1,1,87,normal,2024-09-07 11:00:00
1413,Refrigerador,1,compresor_no_voltaje_no,5,29.6,17,17,1,94,tecnico,2024-09-14 17:00:00
1414,Cuarto Frio,5,trabaja_sin_parar_filt_no,15,27.9,1,1,1,93,tecnico,2024-08-09 16:00:00
1415,Refrigerador,1,compresor_no_clic_si,3,25.3,4,4,1,90,normal,2024-08-04 13:00:00
1416,Refrigerador,1,compresor_no_clic_si,14,29.6,4,4,1,90,normal,2024-08-11 17:00:00
1417,Congelador,2,hielo_bordes,2,29.3,10,10,1,74,normal,2024-06-05 08:00:00
1418,Congelador,2,hielo_bordes,14,26.0,10,10,1,74,normal,2025-02-04 20:00:00
1419,Enfriador Comercial,4,comp_func_cond_limpio,2,25.8,1,10,0,87,normal,2024-08-06 14:00:00
1420,Enfriador Comercial,4,cristales_resist_si,6,30.2,16,1,0,85,tecnico,2024-08-03 08:00:00
1421,Aire Acondicionado,3,codigo_error,14,30.2,12,12,1,81,normal,2024-10-16 11:00:00
1422,Refrigerador,1,gotea,12,23.9,9,9,1,89,normal,2024-08-24 19:00:00
1423,Cuarto Frio,5,cicla_hielo_no,12,31.7,1,8,0,94,normal,2024-02-19 20:00:00
1424,Congelador,2,hielo_bordes,7,30.6,10,10,1,74,normal,2025-01-14 16:00:00
1425,Cuarto Frio,5,alarmas,10,27.6,15,15,1,90,tecnico,2024-03-10 10:00:00
1426,Aire Acondicionado,3,exterior_no_control_no,8,24.4,12,12,1,87,tecnico,2024-09-05 16:00:00
1427,Aire Acondicionado,3,filtros_limpios_presion_normal,1,33.7,3,3,1,88,normal,2024-02-23 14:00:00
1428,Refrigerador,1,ruido_zumbido,6,35.8,18,18,1,83,normal,2024-07-26 14:00:00
1429,Aire Acondicionado,3,exterior_no_control_si,12,21.9,4,4,1,78,tecnico,2024-11-11 08:00:00
1430,Enfriador Comercial,4,comp_func_cond_sucio,8,26.9,8,8,1,92,tecnico,2024-12-02 10:00:00
1431,Aire Acondicionado,3,ruido_exterior,10,24.6,3,3,1,89,normal,2024-10-28 14:00:00
1432,Congelador,2,consumo_alto,4,27.7,8,8,1,93,tecnico,2024-08-25 13:00:00
1433,Enfriador Comercial,4,comp_func_cond_sucio,0,24.0,8,8,1,92,normal,2024-11-26 17:00:00
1434,Cuarto Frio,5,cicla_hielo_no,0,30.4,1,1,1,94,tecnico,2024-08-27 18:00:00
1435,Enfriador Comercial,4,comp_no_ec,0,31.6,3,3,1,90,normal,2024-12-27 15:00:00
1436,Enfriador Comercial,4,cristales_resist_no,1,33.0,16,16,1,96,normal,2025-01-03 16:00:00
1437,Congelador,2,hielo_evaporador,10,29.7,11,4,0,74,tecnico,2024-02-04 20:00:00
1438,Enfriador Comercial,4,cristales_resist_si,16,25.9,16,16,1,85,normal,2024-12-28 15:00:00
1439,Cuarto Frio,5,cicla_hielo_si,2,24.5,11,11,1,87,normal,2024-07-25 08:00:00
1440,Refrigerador,1,escarcha_mucha_ventilador_si,12,37.9,5,5,1,88,normal,2024-02-24 14:00:00
1441,Enfriador Comercial,4,comp_no_ec,10,36.2,3,3,1,90,normal,2024-03-30 18:00:00
1442,Enfriador Comercial,4,cristales_resist_si,14,28.1,16,16,1,85,normal,2024-01-20 20:00:00
1443,Refrigerador,1,ruido_vibracion,10,23.0,3,9,0,74,normal,2024-08-18 13:00:00
1444,Aire Acondicionado,3,codigo_error,7,24.2,12,12,1,81,normal,2024-12-13 11:00:00
1445,Aire Acondicionado,3,exterior_no_control_si,10,24.5,4,1,0,78,normal,2024-11-18 17:00:00
1446,Refrigerador,1,escarcha_poca_burbujeo_no,0,31.0,2,2,1,78,normal,2025-01-31 13:00:00
1447,Cuarto Frio,5,consumo_alto_cf,13,25.7,8,15,0,86,normal,2024-04-16 16:00:00
1448,Enfriador Comercial,4,cristales_resist_no,5,34.1,16,16,1,96,normal,2024-03-11 19:00:00
1449,Refrigerador,1,ruido_vibracion,6,27.9,3,3,1,74,tecnico,2024-06-01 08:00:00
1450,Refrigerador,1,ruido_vibracion,4,30.1,3,3,1,74,normal,2024-04-24 20:00:00
1451,Congelador,2,comp_no,6,23.9,4,4,1,80,normal,2024-09-30 16:00:00
1452,Aire Acondicionado,3,ruido_exterior,14,35.3,3,18,0,89,normal,2024-01-30 15:00:00
1453,Refrigerador,1,ruido_burbujeo,6,31.7,1,1,1,73,normal,2024-05-13 10:00:00
1454,Congelador,2,comp_func_temp_0_10,2,27.4,1,1,1,76,tecnico,2025-01-22 17:00:00
1455,Refrigerador,1,escarcha_poca_burbujeo_no,7,30.8,2,2,1,78,tecnico,2024-01-19 12:00:00
1456,Refrigerador,1,compresor_no_voltaje_no,8,24.2,17,17,1,94,normal,2024-10-09 14:00:00
1457,Aire Acondicionado,3,exterior_no_control_no,10,32.7,12,12,1,87,normal,2024-09-01 11:00:00
1458,Aire Acondicionado,3,filtros_limpios_presion_baja,14,31.9,1,1,1,77,tecnico,2024-04-10 15:00:00
1459,Cuarto Frio,5,cicla_hielo_no,9,28.6,1,1,1,94,tecnico,2024-12-22 09:00:00
1460,Enfriador Comercial,4,puertas_mal,6,23.9,10,10,1,95,normal,2024-11-11 12:00:00
1461,Congelador,2,comp_func_temp_mayor_0,5,31.6,3,3,1,96,normal,2024-07-30 18:00:00
1462,Cuarto Frio,5,consumo_alto_cf,1,27.5,8,8,1,86,tecnico,2024-05-07 20:00:00
1463,Refrigerador,1,escarcha_mucha_ventilador_no,1,26.0,6,6,1,73,normal,2024-05-05 11:00:00
1464,Aire Acondicionado,3,codigo_error,6,30.2,12,12,1,81,normal,2024-02-09 11:00:00
1465,Cuarto Frio,5,trabaja_sin_parar_filt_no,7,28.7,1,1,1,93,normal,2024-12-31 11:00:00
1466,Congelador,2,hielo_bordes,4,25.3,10,10,1,74,normal,2024-05-16 12:00:00
1467,Cuarto Frio,5,consumo_alto_cf,2,26.7,8,15,0,86,normal,2024-04-14 09:00:00
1468,Cuarto Frio,5,trabaja_sin_parar_filt_no,5,32.4,1,1,1,93,normal,2025-01-06 20:00:00
1469,Aire Acondicionado,3,filtros_limpios_presion_baja,18,27.2,1,1,1,77,normal,2024-09-12 20:00:00
1470,Refrigerador,1,compresor_no_clic_si,4,23.5,4,4,1,90,tecnico,2024-02-13 07:00:00
1471,Congelador,2,hielo_bordes,5,32.9,10,10,1,74,normal,2024-07-13 09:00:00
1472,Enfriador Comercial,4,cristales_resist_no,1,29.5,16,16,1,96,normal,2024-06-27 07:00:00
1473,Cuarto Frio,5,cicla_hielo_si,14,35.1,11,11,1,87,tecnico,2024-06-23 18:00:00
1474,Cuarto Frio,5,cicla_hielo_no,13,25.0,1,1,1,94,tecnico,2025-01-20 07:00:00
1475,Refrigerador,1,ruido_zumbido,6,27.9,18,11,0,83,normal,2024-10-20 18:00:00
1476,Cuarto Frio,5,consumo_alto_cf,4,23.1,8,15,0,86,tecnico,2024-05-01 09:00:00
1477,Refrigerador,1,compresor_no_clic_si,11,30.6,4,4,1,90,normal,2024-06-21 16:00:00
1478,Enfriador Comercial,4,comp_func_cond_limpio,8,28.5,1,1,1,87,normal,2025-02-04 17:00:00
1479,Cuarto Frio,5,trabaja_sin_parar_filt_si,2,25.8,14,14,1,86,normal,2024-08-24 07:00:00
1480,Enfriador Comercial,4,comp_func_cond_limpio,6,27.5,1,16,0,87,normal,2024-10-11 10:00:00
1481,Enfriador Comercial,4,comp_func_cond_limpio,8,36.5,1,8,0,87,tecnico,2024-08-13 09:00:00
1482,Congelador,2,comp_no,4,33.1,4,4,1,80,normal,2024-03-30 09:00:00
1483,Cuarto Frio,5,alarmas,1,29.8,15,15,1,90,tecnico,2024-10-23 12:00:00
1484,Refrigerador,1,ruido_zumbido,10,29.7,18,18,1,83,tecnico,2024-05-12 11:00:00
1485,Refrigerador,1,hielo_puerta_mala,12,31.9,10,10,1,77,normal,2024-02-25 08:00:00
1486,Cuarto Frio,5,cicla_hielo_no,2,25.0,1,1,1,94,normal,2024-10-19 12:00:00
1487,Enfriador Comercial,4,comp_func_cond_limpio,9,30.6,1,1,1,87,tecnico,2024-06-20 13:00:00
1488,Congelador,2,hielo_evaporador,15,27.4,11,11,1,74,normal,2024-07-07 07:00:00
1489,Congelador,2,comp_func_temp_mayor_0,14,34.4,3,3,1,96,tecnico,2024-09-17 19:00:00
1490,Cuarto Frio,5,alarmas,5,29.9,15,15,1,90,tecnico,2024-01-17 17:00:00
1491,Aire Acondicionado,3,gotea_nueva,10,23.1,9,3,0,72,normal,2024-10-21 17:00:00
1492,Cuarto Frio,5,alarmas,6,21.0,15,15,1,90,tecnico,2024-09-27 19:00:00
1493,Refrigerador,1,ruido_burbujeo,6,24.7,1,1,1,73,tecnico,2024-05-30 10:00:00
1494,Congelador,2,comp_func_temp_mayor_0,11,28.3,3,4,0,96,normal,2025-01-18 08:00:00
1495,Aire Acondicionado,3,ruido_interior,10,31.8,18,18,1,92,normal,2024-07-04 17:00:00
1496,Enfriador Comercial,4,cristales_resist_no,4,26.4,16,16,1,96,normal,2024-03-05 15:00:00
1497,Aire Acondicionado,3,gotea_nueva,9,26.2,9,4,0,72,normal,2024-02-11 13:00:00
1498,Enfriador Comercial,4,cristales_resist_no,18,24.3,16,16,1,96,normal,2025-01-30 10:00:00
1499,Aire Acondicionado,3,ruido_interior,0,31.3,18,18,1,92,tecnico,2025-01-15 08:00:00
1500,Aire Acondicionado,3,filtros_limpios_presion_baja,12,31.2,1,1,1,77,normal,2024-02-07 09:00:00
1501,Cuarto Frio,5,consumo_alto_cf,14,32.1,8,8,1,86,normal,2024-12-30 11:00:00
1502,Refrigerador,1,compresor_no_voltaje_si,13,26.9,3,18,0,89,normal,2024-02-25 18:00:00
1503,Refrigerador,1,escarcha_mucha_ventilador_no,10,26.3,6,6,1,73,normal,2024-08-11 11:00:00
1504,Enfriador Comercial,4,puertas_mal,2,32.5,10,10,1,95,tecnico,2024-09-17 08:00:00
1505,Aire Acondicionado,3,filtros_limpios_presion_baja,8,25.0,1,1,1,77,normal,2024-09-17 18:00:00
1506,Cuarto Frio,5,cicla_hielo_si,15,33.2,11,11,1,87,normal,2024-06-23 07:00:00
1507,Cuarto Frio,5,consumo_alto_cf,13,22.2,8,8,1,86,normal,2024-06-12 19:00:00
1508,Aire Acondicionado,3,filtros_sucios,0,25.3,13,13,1,97,tecnico,2025-01-09 10:00:00
1509,Enfriador Comercial,4,cristales_resist_no,4,31.5,16,16,1,96,normal,2024-05-27 11:00:00
1510,Enfriador Comercial,4,cristales_resist_si,3,26.6,16,16,1,85,tecnico,2024-05-12 16:00:00
1511,Refrigerador,1,escarcha_poca_burbujeo_no,9,30.7,2,4,0,78,normal,2024-01-21 15:00:00
1512,Cuarto Frio,5,trabaja_sin_parar_filt_no,0,31.1,1,1,1,93,normal,2024-04-14 11:00:00
1513,Cuarto Frio,5,cicla_hielo_no,10,21.5,1,1,1,94,normal,2024-12-27 20:00:00
1514,Refrigerador,1,ruido_vibracion,13,28.0,3,18,0,74,normal,2024-03-11 11:00:00
1515,Refrigerador,1,compresor_no_voltaje_si,11,28.9,3,3,1,89,normal,2024-06-20 11:00:00
1516,Enfriador Comercial,4,puertas_mal,10,26.2,10,10,1,95,normal,2024-12-18 12:00:00
1517,Refrigerador,1,compresor_no_voltaje_no,2,27.6,17,17,1,94,normal,2024-11-16 07:00:00
1518,Refrigerador,1,escarcha_poca_burbujeo_no,2,24.3,2,2,1,78,tecnico,2024-12-10 10:00:00
1519,Congelador,2,hielo_evaporador,2,31.5,11,11,1,74,normal,2024-02-15 15:00:00
1520,Aire Acondicionado,3,filtros_limpios_presion_baja,6,23.0,1,1,1,77,normal,2024-12-29 09:00:00
1521,Refrigerador,1,compresor_no_voltaje_no,9,24.7,17,17,1,94,normal,2024-09-28 17:00:00
1522,Aire Acondicionado,3,exterior_no_control_no,12,25.3,12,18,0,87,normal,2024-11-18 13:00:00
1523,Cuarto Frio,5,cicla_hielo_si,7,28.2,11,14,0,87,normal,2024-08-16 12:00:00
1524,Aire Acondicionado,3,gotea_nueva,2,31.7,9,9,1,72,normal,2024-02-28 12:00:00
1525,Enfriador Comercial,4,puertas_mal,2,34.7,10,10,1,95,normal,2024-12-17 10:00:00
1526,Refrigerador,1,compresor_no_clic_si,4,23.8,4,4,1,90,tecnico,2024-07-28 07:00:00
1527,Cuarto Frio,5,cicla_hielo_si,4,27.4,11,11,1,87,normal,2024-01-28 11:00:00
1528,Enfriador Comercial,4,puertas_mal,3,32.6,10,10,1,95,normal,2024-08-17 13:00:00
1529,Aire Acondicionado,3,codigo_error,13,22.2,12,12,1,81,tecnico,2024-11-08 12:00:00
1530,Aire Acondicionado,3,codigo_error,7,27.4,12,1,0,81,tecnico,2024-02-16 19:00:00
1531,Congelador,2,comp_no,11,23.5,4,4,1,80,normal,2024-04-11 09:00:00
1532,Cuarto Frio,5,cicla_hielo_no,12,27.1,1,1,1,94,tecnico,2024-07-10 12:00:00
1533,Enfriador Comercial,4,comp_func_cond_sucio,7,29.0,8,8,1,92,tecnico,2024-09-26 08:00:00
1534,Cuarto Frio,5,cicla_hielo_no,11,29.7,1,1,1,94,normal,2024-01-13 10:00:00
1535,Aire Acondicionado,3,filtros_limpios_presion_baja,4,34.0,1,1,1,77,tecnico,2024-05-18 20:00:00
1536,Refrigerador,1,escarcha_mucha_ventilador_no,1,33.9,6,6,1,73,tecnico,2024-07-31 07:00:00
1537,Refrigerador,1,hielo_puerta_bien,12,27.2,11,11,1,85,tecnico,2024-04-09 20:00:00
1538,Cuarto Frio,5,cicla_hielo_si,11,27.6,11,11,1,87,tecnico,2024-06-03 11:00:00
1539,Enfriador Comercial,4,comp_func_cond_sucio,2,34.1,8,8,1,92,normal,2024-04-23 13:00:00
1540,Cuarto Frio,5,cicla_hielo_si,7,28.0,11,8,0,87,normal,2024-09-11 18:00:00
1541,Enfriador Comercial,4,comp_no_ec,10,28.0,3,3,1,90,normal,2025-01-29 10:00:00
1542,Enfriador Comercial,4,comp_no_ec,6,24.7,3,3,1,90,normal,2024-03-14 19:00:00
1543,Refrigerador,1,escarcha_mucha_ventilador_no,8,31.5,6,6,1,73,normal,2024-07-25 16:00:00
1544,Enfriador Comercial,4,cristales_resist_no,10,38.2,16,16,1,96,normal,2025-01-27 14:00:00
1545,Congelador,2,hielo_evaporador,5,27.8,11,11,1,74,normal,2024-07-27 20:00:00
1546,Refrigerador,1,compresor_no_clic_si,9,30.9,4,4,1,90,tecnico,2024-10-06 14:00:00
1547,Congelador,2,consumo_alto,4,24.5,8,8,1,93,tecnico,2025-01-10 08:00:00
1548,Refrigerador,1,compresor_no_voltaje_no,9,30.1,17,17,1,94,tecnico,2024-03-23 15:00:00
1549,Refrigerador,1,escarcha_poca_burbujeo_si,3,30.3,1,11,0,79,normal,2024-09-25 14:00:00
1550,Aire Acondicionado,3,ruido_exterior,6,27.6,3,3,1,89,normal,2024-05-30 18:00:00
1551,Congelador,2,hielo_bordes,5,33.0,10,10,1,74,normal,2024-12-16 10:00:00
1552,Cuarto Frio,5,alarmas,5,25.7,15,15,1,90,normal,2024-04-17 12:00:00
1553,Aire Acondicionado,3,filtros_sucios,7,29.3,13,13,1,97,normal,2024-02-04 07:00:00
1554,Congelador,2,consumo_alto,3,28.5,8,8,1,93,normal,2024-06-18 08:00:00
1555,Refrigerador,1,ruido_burbujeo,6,31.1,1,1,1,73,normal,2024-11-17 07:00:00
1556,Aire Acondicionado,3,exterior_no_control_no,4,32.1,12,9,0,87,normal,2024-06-05 12:00:00
1557,Cuarto Frio,5,cicla_hielo_no,15,23.7,1,1,1,94,normal,2024-02-22 18:00:00
